,ratio_protein_%,Evolution_popu (%),Dispo_alimen_kcal,Dispo_alimen_prote,Revenu,PIB,Prod_%,Impor_%,Consommation,Reserve_%
0,0.6042409421739372,0.9726684075192866,-0.512214281065938,-0.6763250460191126,-0.8679838522021301,-0.16249302539892624,-0.4792440078446595,-0.017383237447155517,-0.3686995573415019,-0.13535167126739844
1,-3.341236887364848,0.9574170059545175,-0.42565057497046327,0.6522498549251452,-0.45615888815480515,-0.3676547512537288,0.2487855891590699,0.6610313586396983,-0.027887124568729313,-0.4970094060886749
2,1.6868253033059688,-0.06973848870661609,-0.32049956000847685,-1.5159846937131738,-1.3057529957419975,-0.9305580487205575,-0.9696253890699359,-0.466074683363675,-0.7210415246404789,-0.17890483506705065
3,-0.5023411871086026,-0.3553063653771574,0.41735295664746824,-0.270549766612357,0.1225505928624898,-1.4771312177885847,-0.3210502478476033,-1.1098018550447737,0.2400545424087855,0.08637757970436181
4,-2.5883365355863637,-0.5521809209141225,-0.15128385975786954,0.8596430014816328,0.47328628284879987,-0.2831036215304121,0.760075412266569,0.10119621927468338,-0.25553264261956915,0.27736239235773785
5,2.38240686748333,-0.3522730382704254,-0.1852781199319449,-0.13438838050574953,0.20548001864871682,0.5333410096159031,0.7163945559788959,-0.8481604141094489,-0.653300620069709,0.02097301931558661
6,3.1421508390055473,-0.5137826988326097,0.16365340544819418,0.43735163026744645,0.3326003331633027,0.15857517441599775,1.256843191131547,-0.07609413730036782,-0.18713380017483364,0.12728989311073372
7,1.6271273672768074,-1.0959622159914568,-0.7153372738730018,0.21101460322194773,0.5090519937654449,1.5632948896214414,1.2813134870325384,0.46563116442995695,-0.14358243426412517,-0.07738848298951694
8,1.5667940716473217,0.1471647092872026,-0.7181111988025031,-0.12169902987798357,0.03307803542210236,1.600988725008201,0.49107781767679753,-0.5800686858050106,-0.05605676450199132,-0.09932865114418749
9,-0.21381921765813747,0.6179361427587668,-0.884324847428152,0.41809870425107265,-0.5274116687643138,1.422484267856628,1.2172815002944275,0.02460226827209129,-0.3101614972899161,-0.3289851758693928
10,-1.3435287134314524,-4.120458474717236,-0.2619425425468974,-0.39666317647039767,0.42072659727002104,-0.3120279908239346,-0.5978417343040213,0.44901083416496174,-0.4623015702828883,0.016796085893526318
11,1.9421096044248982,-0.20294611160275727,0.001774816758868009,0.583661986498543,-0.10917264685113502,0.9329293088698153,0.3897159035838449,-1.1748239615855056,-0.2234511253630309,0.15665327381587502
12,0.7211735749417711,1.6084891418137952,-0.46699318025892333,0.05787496263894353,1.19514871876602,1.189165490285582,-1.1957274517632601,0.21624517114452427,0.2895238099068788,-0.2527604988469259
13,-0.4192019544284365,1.5359306248102709,3.5218791935679445,-1.7082591992743597,-0.15025580419903473,2.5564360950231957,0.3635972112955381,0.25811619123355406,-0.6561221297930326,-0.34301512033975606
14,-2.7827933090288846,-0.29244900264827844,4.192717544385414,-1.699437185379415,-0.478287049352932,0.45199665789035004,0.4094471884733309,0.06751358523236418,0.05213987520456086,0.13758716291229772
15,2.8622097621184754,-0.08697766635247198,0.34440074976282053,0.33119981088331363,-0.11964178779831632,-0.34497253447003784,0.718989735219686,-0.1881038698692569,0.45157831227460354,0.19222464059667618
16,-1.0139290054909054,-0.93517904853943,-0.47419367663311895,-0.11010410088911204,-0.09975689535332967,0.3891714772512782,-0.2997078003294978,-0.13170620223583826,0.004423064793958411,-0.17992765056898796
17,-2.5843337377885596,-0.06096357185161056,-1.119227373287151,0.25555595843672524,-0.30376424467934365,1.031075080455943,-0.7623505176326617,1.486149137301329,-0.7285489569812776,-0.0484469313324962
18,-1.2341809934208468,1.1116306861658454,-0.43920796017060604,-0.1354017829786832,-0.5423241429504944,-0.13552746530164345,-0.9020994719858624,0.37618266267964684,0.727518074468409,0.06696025418626929
19,-3.3297198148339957,-1.0847685555640076,-0.10663052915322382,0.43553151008436375,-0.043917685737277445,-0.7555925651557792,0.1662033851301563,0.09258220211928973,-0.07663687833439695,-0.5961065346890558
20,1.3010510923513314,0.07623421028763484,-0.29686259893906314,0.15047268376786305,0.13878308119465893,0.547734701481085,0.9308796678666625,-0.34547903091708193,-0.1645332405959792,-0.04310569126247097
21,0.47413133197633833,0.6199438603320185,-0.3767395918038569,0.3592874100013461,0.11286235559714945,0.6551540932944823,0.5960785595105128,-0.45276136037686643,-0.06943131515938974,0.7142546524826386
22,-1.6086377486685244,-1.0483597480625313,-0.5917273800086628,0.5660370843976478,0.2360490430491242,0.7398207699973618,0.7904916730513142,0.10164843997875928,-0.6900704518178947,0.16389750144567375
23,0.8020599164493741,-0.17958074608966765,-0.3983739314566846,-0.14633689974051084,0.19737864916705986,0.3444391868662921,0.15359574907324972,-0.08257044143339969,-0.34376592288367397,0.402294293051086
24,1.2684349195791402,0.02079884747354595,-0.2782787702659409,-0.34679949661349574,-0.09026087584455739,-0.2136190078115732,0.2798481766562021,0.5235559843602791,0.25053229754693046,-0.10344063664645511
25,0.09286436264355617,-0.06892513088021207,0.026013861712172105,-0.466614575540207,-0.13242569221728234,-0.7289660676136666,-0.40644912607023637,-0.7101256291431983,0.17965026072301407,-0.19685840116835737
26,-2.2267144681312083,0.07600290929577098,-0.014561769954435257,0.3629633276346189,-0.22212193937777738,-0.78119158903005,0.3865264699310947,-0.5469827391913665,0.36228691144873604,0.16253546295356053
27,3.208305309091568,-0.5943701408248228,0.16686055789272417,-0.4984346626226176,1.0941708739332823,-0.48866325900925267,-0.11845148388704012,0.4188833601183085,-0.2749240982682287,-0.18728215123110636
